Event	ID	Name			Wwise Object Path	Notes
	37469952	Play_Jellies_Roam_Stone			\Default Work Unit\Jellies\Play_Jellies_Roam_Stone	
	98439365	Play_Player_Footsteps			\Default Work Unit\Player\Play_Player_Footsteps	
	403792184	Play_Jellies_Pet			\Default Work Unit\Jellies\Play_Jellies_Pet	
	659570891	Play_UI_Pause_OpenMenu			\Default Work Unit\UI\Play_UI_Pause_OpenMenu	
	1113491808	Play_Pickup_IslandBlocks			\Default Work Unit\Player\Play_Pickup_IslandBlocks	
	1158385986	Play_UI__CraftingMenu_ClosingCraftingSystem_01			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_ClosingCraftingSystem_01	
	1376999814	Play_PickupItem_Berries			\Default Work Unit\Player\Play_PickupItem_Berries	
	1406322581	Play_Jellies_Roam_Grass			\Default Work Unit\Jellies\Play_Jellies_Roam_Grass	
	1488088378	Play_UI__CraftingMenu_CraftCantDone_01			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_CraftCantDone_01	
	1572933919	Play_UI_Pause_CloseMenu			\Default Work Unit\UI\Play_UI_Pause_CloseMenu	
	1848836357	Play_UI__CraftingMenu_ListOfItems_01			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_ListOfItems_01	
	2013194162	Play_UI__CraftingMenu_Upgrade_01			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_Upgrade_01	
	2015355878	Play_Jellies_Roam_Wood			\Default Work Unit\Jellies\Play_Jellies_Roam_Wood	
	2264789132	Play_Campfire_Extinguish			\Default Work Unit\Env\Play_Campfire_Extinguish	
	2405070987	Play_Jelly_Eating			\Default Work Unit\Jellies\Play_Jelly_Eating	
	2406796967	Play_UI__CraftingMenu_LeftClickIcon_02			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_LeftClickIcon_02	
	2451341124	Play_Env_Drone_AllSounds			\Default Work Unit\Env\Play_Env_Drone_AllSounds	
	2540695190	Play_UI_Pause_InMenuSounds			\Default Work Unit\UI\Play_UI_Pause_InMenuSounds	
	2584199242	Play_UI__CraftingMenu_RightClickIcon_02			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_RightClickIcon_02	
	2922412317	Play_Env_Block_Sound			\Default Work Unit\Env\Play_Env_Block_Sound	
	2962648104	Play_UI__CraftingMenu_OpeningUpCraftingSystem_01			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_OpeningUpCraftingSystem_01	
	2978452144	Play_UseItem_Block			\Default Work Unit\Player\Play_UseItem_Block	
	3079436876	Play_UI__CraftingMenu_Craft_01			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_Craft_01	
	3170528434	Play_UI__CraftingMenu_Sorting_01			\Default Work Unit\UI\Crafting UI\Play_UI__CraftingMenu_Sorting_01	
	3487040007	Play_IslandHeart_LevelUp			\Default Work Unit\Env\Play_IslandHeart_LevelUp	
	3822484859	Play_Jellydue_Pickup			\Default Work Unit\Jellies\Play_Jellydue_Pickup	
	3878502195	Stop_Campfire			\Default Work Unit\Env\Stop_Campfire	
	4000411161	Play_Campfire			\Default Work Unit\Env\Play_Campfire	
	4190538351	Play_UI_Pause_TabSounds			\Default Work Unit\UI\Play_UI_Pause_TabSounds	

Switch Group	ID	Name			Wwise Object Path	Notes
	3865314626	Material			\Default Work Unit\Material	
	4247838896	ItemType			\Default Work Unit\ItemType	

Switch	ID	Name	Switch Group			Notes
	803837735	Sand	Material			
	1216965916	Stone	Material			
	2058049674	Wood	Material			
	2195636714	Dirt	Material			
	4248645337	Grass	Material			
	2065309022	BlockGrass	ItemType			
	2903927127	BlockStone	ItemType			
	3465160839	BlockBroken	ItemType			
	3915253415	BlockWood	ItemType			

State Group	ID	Name			Wwise Object Path	Notes
	1043523140	FireState			\Default Work Unit\FireState	
	4091656514	GameState			\Default Work Unit\GameState	

State	ID	Name	State Group			Notes
	205898616	FireOff	FireState			
	307829538	FireOn	FireState			
	748895195	None	FireState			
	748895195	None	GameState			
	2219001485	Game_On	GameState			
	2772308904	Game_Pause	GameState			

Custom State	ID	Name	State Group	Owner		Notes
	900628022	FireOff	FireState	\Actor-Mixer Hierarchy\Env\Enviroment\Env--General-Campfire_01		

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	670606323	Env--Drone-Hover	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Env--Drone-Hover_D79FB2B7.wem		\Actor-Mixer Hierarchy\Env\Enviroment\Env--DroneSounds_01\Env--Drone-Hover		88264
	693964253	Jellies--Stone-Roaming_04	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Jellies--Stone-Roaming_04_10C4C929.wem		\Actor-Mixer Hierarchy\Jellies\Roaming\Stone\Jellies--Stone-Roaming_04		88264
	702448560	Env--Drone-RandomBeeps_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Drone--RandomBeeps\Env--Drone-RandomBeeps_01_10C4C929.wem		\Actor-Mixer Hierarchy\Env\Enviroment\Env--DroneSounds_01\Drone--RandomBeeps\Env--Drone-RandomBeeps_01		88264
	704841214	Player--UseItem-BlockWood_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockWood_01_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockWood\Player--UseItem-BlockWood_01		88264
	722435772	Player--UseItem-BlockStone_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockStone_01_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockStone\Player--UseItem-BlockStone_01		88264
	725537460	UI--CraftingMenu-OpeningUpCraftingSystem_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\UI--CraftingMenu-OpeningUpCraftingSystem_01_6AFB29A9.wem		\Actor-Mixer Hierarchy\UI\Crafting UI\UI--CraftingMenu-OpeningUpCraftingSystem_01		41928
	741776741	UI--CraftingMenu-CraftCantDone_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\UI--CraftingMenu-CraftCantDone_01_671CDC4E.wem		\Actor-Mixer Hierarchy\UI\Crafting UI\UI--CraftingMenu-CraftCantDone_01		37096
	743448906	UI--Pause-TabSounds	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\UI--PauseMenu-Hover_03_10C4C929.wem		\Actor-Mixer Hierarchy\UI\UI--Pause-TabSounds		88264
	776689844	UI--CraftingMenu-RightClickIcon_02	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\UI--CraftingMenu-RightClickIcon_02_2283C119.wem		\Actor-Mixer Hierarchy\UI\Crafting UI\UI--CraftingMenu-RightClickIcon_02		21354
	777634846	Jellies--General--Eating--SFX_3	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Jellies--General--Eating--SFX_3_10C4C929.wem		\Actor-Mixer Hierarchy\Jellies\Eating\Jellies--General--Eating--SFX_3		88264
	786056721	Player--UseItem-BlockStone_04	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockStone_04_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockStone\Player--UseItem-BlockStone_04		88264
	790051336	UI--CraftingMenu-Upgrade_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\UI--CraftingMenu-Upgrade_01_9CAFC61F.wem		\Actor-Mixer Hierarchy\UI\Crafting UI\UI--CraftingMenu-Upgrade_01		78334
	919251293	Player--UseItem-BlockBroken_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockBroken_01_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockBroken\Player--UseItem-BlockBroken_01		88264
	924245251	Player--UseItem-BlockWood_02	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockWood_02_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockWood\Player--UseItem-BlockWood_02		88264
	928335436	Player--UseItem-BlockWood_04	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockWood_04_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockWood\Player--UseItem-BlockWood_04		88264
	963835577	Player--UseItem-BlockStone_03	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockStone_03_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockStone\Player--UseItem-BlockStone_03		88264
	969727234	Player--UseItem-BlockGrass_03	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockGrass_03_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockGrass\Player--UseItem-BlockGrass_03		88264
	980419153	Player--Footstep-Sand_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--Footstep-Sand_01_10C4C929.wem		\Actor-Mixer Hierarchy\Player\Footsteps\Sand\Player--Footstep-Sand_01		88264
	981038802	Player--UseItem-BlockStone_02	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockStone_02_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockStone\Player--UseItem-BlockStone_02		88264
	986339846	Env--Drone-RandomBeeps_05	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Drone--RandomBeeps\Env--Drone-RandomBeeps_05_10C4C929.wem		\Actor-Mixer Hierarchy\Env\Enviroment\Env--DroneSounds_01\Drone--RandomBeeps\Env--Drone-RandomBeeps_05		88264
	1004209305	Player--Footstep-Sand_04	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--Footstep-Sand_04_10C4C929.wem		\Actor-Mixer Hierarchy\Player\Footsteps\Sand\Player--Footstep-Sand_04		88264
	1037554247	Jellies--General-Pick_up_sound_V2	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Jellies--General-Pick_up_sound_V2_10C4C929.wem		\Actor-Mixer Hierarchy\Jellies\Jellydue Pickup\Jellies--General-Pick_up_sound_V2		88264
	1043455567	Jellies--Wood-Roaming_03	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Jellies--Wood-Roaming_03_10C4C929.wem		\Actor-Mixer Hierarchy\Jellies\Roaming\Wood\Jellies--Wood-Roaming_03		88264
	1060454449	Jellies--Stone-Roaming_01	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Jellies--Stone-Roaming_01_10C4C929.wem		\Actor-Mixer Hierarchy\Jellies\Roaming\Stone\Jellies--Stone-Roaming_01		88264
	1060669743	Player--UseItem-BlockGrass_04	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--UseItem-BlockGrass_04_10C4C929.wem		\Actor-Mixer Hierarchy\Player\UseItem\Block\BlockGrass\Player--UseItem-BlockGrass_04		88264
	1068201216	Player--Footstep-Grass_03	C:\Users\cwals\Documents\GitHub\skyjellies\skyjellies\skyjellies_WwiseProject\.cache\Windows\SFX\Player--Footstep-Grass_03_10C4C929.wem		\Actor-Mixer Hierarchy\Player\Footsteps\Grass\Player--Footstep-Grass_03		88264

